,date,State,Rt,Climate,Region,RtNormalized,ClimateNormalized
8388,5/13/2020,RI,0.794041808,49,"Region 01 CT,MA,ME,NH,RI,VT",-1.494022091,-1.209909339
8389,5/14/2020,RI,0.793076918,55,"Region 01 CT,MA,ME,NH,RI,VT",-1.500166124,-0.727073724
8390,5/15/2020,RI,0.792572246,63.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.503379673,-0.043056603
8391,5/16/2020,RI,0.79581225,63,"Region 01 CT,MA,ME,NH,RI,VT",-1.482748626,-0.083292904
8392,5/17/2020,RI,0.796311218,56.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.479571398,-0.60636482
8393,5/18/2020,RI,0.798689099,58.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.464430005,-0.445419615
8394,5/19/2020,RI,0.798249497,56.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.467229214,-0.60636482
8395,5/20/2020,RI,0.801996226,54.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.443371545,-0.767310025
8396,5/21/2020,RI,0.802477051,55,"Region 01 CT,MA,ME,NH,RI,VT",-1.440309844,-0.727073724
8397,5/22/2020,RI,0.80443542,65.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.427839735,0.117888602
8398,5/23/2020,RI,0.805683634,57.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.419891609,-0.525892218
8399,5/24/2020,RI,0.810105624,56.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.391734149,-0.60636482
8400,5/25/2020,RI,0.812794875,60,"Region 01 CT,MA,ME,NH,RI,VT",-1.374610076,-0.324710711
8401,5/26/2020,RI,0.818720837,68,"Region 01 CT,MA,ME,NH,RI,VT",-1.336875925,0.319070108
8402,5/27/2020,RI,0.823470964,69,"Region 01 CT,MA,ME,NH,RI,VT",-1.30662902,0.399542711
8403,5/28/2020,RI,0.827461118,71,"Region 01 CT,MA,ME,NH,RI,VT",-1.281221318,0.560487916
8404,5/29/2020,RI,0.832525548,72,"Region 01 CT,MA,ME,NH,RI,VT",-1.248973058,0.640960518
8405,5/30/2020,RI,0.837557317,73,"Region 01 CT,MA,ME,NH,RI,VT",-1.216932769,0.721433121
8406,5/31/2020,RI,0.841404136,61,"Region 01 CT,MA,ME,NH,RI,VT",-1.192437768,-0.244238109
8407,6/1/2020,RI,0.848656951,54,"Region 01 CT,MA,ME,NH,RI,VT",-1.146254748,-0.807546326
8408,6/2/2020,RI,0.855185474,59.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.10468373,-0.364947013
8409,6/3/2020,RI,0.865983527,68.5,"Region 01 CT,MA,ME,NH,RI,VT",-1.035926056,0.35930641
8410,6/4/2020,RI,0.87119865,76,"Region 01 CT,MA,ME,NH,RI,VT",-1.002718243,0.962850928
8411,6/5/2020,RI,0.879540274,72.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.949602124,0.68119682
8412,6/6/2020,RI,0.889265924,72,"Region 01 CT,MA,ME,NH,RI,VT",-0.887673083,0.640960518
8413,6/7/2020,RI,0.902645829,63,"Region 01 CT,MA,ME,NH,RI,VT",-0.80247521,-0.083292904
8414,6/8/2020,RI,0.914054635,66,"Region 01 CT,MA,ME,NH,RI,VT",-0.729828505,0.158124904
8415,6/9/2020,RI,0.923135666,68.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.672004139,0.35930641
8416,6/10/2020,RI,0.932284385,66,"Region 01 CT,MA,ME,NH,RI,VT",-0.613748763,0.158124904
8417,6/11/2020,RI,0.943581987,69.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.541810161,0.439779012
8418,6/12/2020,RI,0.958121161,73,"Region 01 CT,MA,ME,NH,RI,VT",-0.449230528,0.721433121
8419,6/13/2020,RI,0.96549488,66.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.402277641,0.198361205
8420,6/14/2020,RI,0.981325657,62.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.301473597,-0.123529205
8421,6/15/2020,RI,0.998707669,64.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.190791911,0.037416
8422,6/16/2020,RI,1.012516653,64,"Region 01 CT,MA,ME,NH,RI,VT",-0.102861835,-0.002820301
8423,6/17/2020,RI,1.026798387,67,"Region 01 CT,MA,ME,NH,RI,VT",-0.011921476,0.238597506
8424,6/18/2020,RI,1.038833908,72,"Region 01 CT,MA,ME,NH,RI,VT",0.064715898,0.640960518
8425,6/19/2020,RI,1.05744224,75.5,"Region 01 CT,MA,ME,NH,RI,VT",0.183206299,0.922614627
8426,6/20/2020,RI,1.072852088,78.5,"Region 01 CT,MA,ME,NH,RI,VT",0.281330035,1.164032435
8427,6/21/2020,RI,1.090070381,77,"Region 01 CT,MA,ME,NH,RI,VT",0.390969225,1.043323531
8428,6/22/2020,RI,1.106836254,75,"Region 01 CT,MA,ME,NH,RI,VT",0.497727585,0.882378326
8429,6/23/2020,RI,1.122910586,73.5,"Region 01 CT,MA,ME,NH,RI,VT",0.600082489,0.761669422
8430,6/24/2020,RI,1.137282769,76.5,"Region 01 CT,MA,ME,NH,RI,VT",0.691598791,1.00308723
8431,6/25/2020,RI,1.147817069,75.5,"Region 01 CT,MA,ME,NH,RI,VT",0.758676991,0.922614627
8432,6/26/2020,RI,1.161213983,72.5,"Region 01 CT,MA,ME,NH,RI,VT",0.843983171,0.68119682
8433,6/27/2020,RI,1.167058262,72,"Region 01 CT,MA,ME,NH,RI,VT",0.881197197,0.640960518
8434,6/28/2020,RI,1.176773983,72.5,"Region 01 CT,MA,ME,NH,RI,VT",0.943063015,0.68119682
8435,6/29/2020,RI,1.179305649,74,"Region 01 CT,MA,ME,NH,RI,VT",0.959183649,0.801905723
8436,6/30/2020,RI,1.182633105,70,"Region 01 CT,MA,ME,NH,RI,VT",0.980371556,0.480015313
8437,7/1/2020,RI,1.188097022,71,"Region 01 CT,MA,ME,NH,RI,VT",1.015163589,0.560487916
8438,7/2/2020,RI,1.189328244,73,"Region 01 CT,MA,ME,NH,RI,VT",1.023003518,0.721433121
8439,7/3/2020,RI,1.187842765,73,"Region 01 CT,MA,ME,NH,RI,VT",1.013544583,0.721433121
8440,7/4/2020,RI,1.180419201,72,"Region 01 CT,MA,ME,NH,RI,VT",0.966274302,0.640960518
8441,7/5/2020,RI,1.180333805,74,"Region 01 CT,MA,ME,NH,RI,VT",0.965730535,0.801905723
8442,7/6/2020,RI,1.170285248,74,"Region 01 CT,MA,ME,NH,RI,VT",0.901745351,0.801905723
8443,7/7/2020,RI,1.165460853,68,"Region 01 CT,MA,ME,NH,RI,VT",0.871025537,0.319070108
8444,7/8/2020,RI,1.155058376,77.5,"Region 01 CT,MA,ME,NH,RI,VT",0.804786732,1.083559832
8445,7/9/2020,RI,1.150834074,81,"Region 01 CT,MA,ME,NH,RI,VT",0.77788807,1.365213941
8446,7/10/2020,RI,1.143370472,77.5,"Region 01 CT,MA,ME,NH,RI,VT",0.730362844,1.083559832
8447,7/11/2020,RI,1.1310293,80,"Region 01 CT,MA,ME,NH,RI,VT",0.651779206,1.284741338
8448,7/12/2020,RI,1.119900225,81,"Region 01 CT,MA,ME,NH,RI,VT",0.580913717,1.365213941
8449,7/13/2020,RI,1.107588826,79.5,"Region 01 CT,MA,ME,NH,RI,VT",0.502519662,1.244505037
8450,7/14/2020,RI,1.093755218,75.5,"Region 01 CT,MA,ME,NH,RI,VT",0.41443279,0.922614627
8451,7/15/2020,RI,1.079387344,68.5,"Region 01 CT,MA,ME,NH,RI,VT",0.322943927,0.35930641
8452,7/16/2020,RI,1.071850095,68,"Region 01 CT,MA,ME,NH,RI,VT",0.274949746,0.319070108
8453,7/17/2020,RI,1.052865685,67.5,"Region 01 CT,MA,ME,NH,RI,VT",0.154064631,0.278833807
8454,7/18/2020,RI,1.044116451,78,"Region 01 CT,MA,ME,NH,RI,VT",0.098353015,1.123796133
8455,7/19/2020,RI,1.025910424,81.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.017575669,1.405450242
8456,7/20/2020,RI,1.010013143,84,"Region 01 CT,MA,ME,NH,RI,VT",-0.118803183,1.606631748
8457,7/21/2020,RI,0.992988928,82,"Region 01 CT,MA,ME,NH,RI,VT",-0.227206561,1.445686543
8458,7/22/2020,RI,0.979108697,79,"Region 01 CT,MA,ME,NH,RI,VT",-0.31559031,1.204268736
8459,7/23/2020,RI,0.9672214,82.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.391283853,1.485922845
8460,7/24/2020,RI,0.954025002,77.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.475313227,1.083559832
8461,7/25/2020,RI,0.944825722,79.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.533890555,1.244505037
8462,7/26/2020,RI,0.930013952,85,"Region 01 CT,MA,ME,NH,RI,VT",-0.628205971,1.687104351
8463,7/27/2020,RI,0.924586673,86.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.662764708,1.807813255
8464,7/28/2020,RI,0.917541606,88.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.707624872,1.96875846
8465,7/29/2020,RI,0.912101269,80,"Region 01 CT,MA,ME,NH,RI,VT",-0.742266757,1.284741338
8466,7/30/2020,RI,0.909549723,83,"Region 01 CT,MA,ME,NH,RI,VT",-0.75851398,1.526159146
8467,7/31/2020,RI,0.901510803,77.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.809702601,1.083559832
8468,8/1/2020,RI,0.90030642,78.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.817371629,1.164032435
8469,8/2/2020,RI,0.89921202,77,"Region 01 CT,MA,ME,NH,RI,VT",-0.824340329,1.043323531
8470,8/3/2020,RI,0.900240983,85.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.817788305,1.727340652
8471,8/4/2020,RI,0.904290511,79,"Region 01 CT,MA,ME,NH,RI,VT",-0.792002534,1.204268736
8472,8/5/2020,RI,0.905309959,81,"Region 01 CT,MA,ME,NH,RI,VT",-0.785511098,1.365213941
8473,8/6/2020,RI,0.912400461,74.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.740361623,0.842142025
8474,8/7/2020,RI,0.916521495,74.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.71412053,0.842142025
8475,8/8/2020,RI,0.92008072,76.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.691456811,1.00308723
8476,8/9/2020,RI,0.928647452,78,"Region 01 CT,MA,ME,NH,RI,VT",-0.636907295,1.123796133
8477,8/10/2020,RI,0.933756805,82,"Region 01 CT,MA,ME,NH,RI,VT",-0.604372983,1.445686543
8478,8/11/2020,RI,0.943567249,83,"Region 01 CT,MA,ME,NH,RI,VT",-0.541904007,1.526159146
8479,8/12/2020,RI,0.950559687,83,"Region 01 CT,MA,ME,NH,RI,VT",-0.497378964,1.526159146
8480,8/13/2020,RI,0.958922995,79.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.44412477,1.244505037
8481,8/14/2020,RI,0.972456182,78.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.357950859,1.164032435
8482,8/15/2020,RI,0.984437652,71,"Region 01 CT,MA,ME,NH,RI,VT",-0.28165766,0.560487916
8483,8/16/2020,RI,0.990417312,67.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.243581582,0.278833807
8484,8/17/2020,RI,1.002857793,71.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.164365584,0.600724217
8485,8/18/2020,RI,1.011427443,75.5,"Region 01 CT,MA,ME,NH,RI,VT",-0.109797487,0.922614627
8486,8/19/2020,RI,1.023000798,69,"Region 01 CT,MA,ME,NH,RI,VT",-0.036103001,0.399542711
8487,8/20/2020,RI,1.034309251,70.5,"Region 01 CT,MA,ME,NH,RI,VT",0.035904696,0.520251615
8488,8/21/2020,RI,1.041397752,76,"Region 01 CT,MA,ME,NH,RI,VT",0.081041429,0.962850928
8489,8/22/2020,RI,1.046611456,79,"Region 01 CT,MA,ME,NH,RI,VT",0.114240207,1.204268736
8490,8/23/2020,RI,1.058760176,77,"Region 01 CT,MA,ME,NH,RI,VT",0.191598387,1.043323531
8491,8/24/2020,RI,1.063315583,78,"Region 01 CT,MA,ME,NH,RI,VT",0.220605393,1.123796133
8492,8/25/2020,RI,1.071770782,80.5,"Region 01 CT,MA,ME,NH,RI,VT",0.274444712,1.32497764
8493,8/26/2020,RI,1.074379858,70,"Region 01 CT,MA,ME,NH,RI,VT",0.291058262,0.480015313
8494,8/27/2020,RI,1.085431988,67.5,"Region 01 CT,MA,ME,NH,RI,VT",0.361433797,0.278833807
8495,8/28/2020,RI,1.090059514,74,"Region 01 CT,MA,ME,NH,RI,VT",0.390900028,0.801905723
8496,8/29/2020,RI,1.095098523,72,"Region 01 CT,MA,ME,NH,RI,VT",0.422986418,0.640960518
8497,8/30/2020,RI,1.099774322,70,"Region 01 CT,MA,ME,NH,RI,VT",0.452760032,0.480015313
8498,8/31/2020,RI,1.097432361,64.5,"Region 01 CT,MA,ME,NH,RI,VT",0.437847363,0.037416
8499,9/1/2020,RI,1.099700541,66.5,"Region 01 CT,MA,ME,NH,RI,VT",0.452290224,0.198361205
8500,9/2/2020,RI,1.09908714,66.5,"Region 01 CT,MA,ME,NH,RI,VT",0.448384333,0.198361205
8501,9/3/2020,RI,1.098402908,77.5,"Region 01 CT,MA,ME,NH,RI,VT",0.444027417,1.083559832
8502,9/4/2020,RI,1.095051216,76,"Region 01 CT,MA,ME,NH,RI,VT",0.422685186,0.962850928
8503,9/5/2020,RI,1.092231984,68.5,"Region 01 CT,MA,ME,NH,RI,VT",0.404733446,0.35930641
8504,9/6/2020,RI,1.089044832,71,"Region 01 CT,MA,ME,NH,RI,VT",0.38443894,0.560487916
8505,9/7/2020,RI,1.087825129,68,"Region 01 CT,MA,ME,NH,RI,VT",0.37667236,0.319070108
8506,9/8/2020,RI,1.083528761,71.5,"Region 01 CT,MA,ME,NH,RI,VT",0.34931481,0.600724217
8507,9/9/2020,RI,1.07365821,72.5,"Region 01 CT,MA,ME,NH,RI,VT",0.286463097,0.68119682
8508,9/10/2020,RI,1.076242527,75,"Region 01 CT,MA,ME,NH,RI,VT",0.302918992,0.882378326
8509,9/11/2020,RI,1.075509126,64.5,"Region 01 CT,MA,ME,NH,RI,VT",0.298248989,0.037416
8510,9/12/2020,RI,1.076186942,62.5,"Region 01 CT,MA,ME,NH,RI,VT",0.302565049,-0.123529205
8511,9/13/2020,RI,1.080781642,63.5,"Region 01 CT,MA,ME,NH,RI,VT",0.331822257,-0.043056603
8512,9/14/2020,RI,1.082565543,67,"Region 01 CT,MA,ME,NH,RI,VT",0.343181424,0.238597506
8513,9/15/2020,RI,1.085909948,58.5,"Region 01 CT,MA,ME,NH,RI,VT",0.364477255,-0.445419615
8514,9/16/2020,RI,1.086097999,60.5,"Region 01 CT,MA,ME,NH,RI,VT",0.365674688,-0.28447441
8515,9/17/2020,RI,1.095585617,67,"Region 01 CT,MA,ME,NH,RI,VT",0.426088037,0.238597506
8516,9/18/2020,RI,1.10110242,60.5,"Region 01 CT,MA,ME,NH,RI,VT",0.461216828,-0.28447441
8517,9/19/2020,RI,1.108254383,54.5,"Region 01 CT,MA,ME,NH,RI,VT",0.506757662,-0.767310025
8518,9/20/2020,RI,1.111828417,52,"Region 01 CT,MA,ME,NH,RI,VT",0.529515678,-0.968491531
8519,9/21/2020,RI,1.114580845,54,"Region 01 CT,MA,ME,NH,RI,VT",0.547042037,-0.807546326
8520,9/22/2020,RI,1.122720529,56.5,"Region 01 CT,MA,ME,NH,RI,VT",0.598872282,-0.60636482
8521,9/23/2020,RI,1.130936828,65.5,"Region 01 CT,MA,ME,NH,RI,VT",0.651190382,0.117888602
8522,9/24/2020,RI,1.141369034,69,"Region 01 CT,MA,ME,NH,RI,VT",0.717618489,0.399542711
8523,9/25/2020,RI,1.150600861,68.5,"Region 01 CT,MA,ME,NH,RI,VT",0.776403063,0.35930641
8524,9/26/2020,RI,1.162599735,66.5,"Region 01 CT,MA,ME,NH,RI,VT",0.852807084,0.198361205
8525,9/27/2020,RI,1.170900886,71.5,"Region 01 CT,MA,ME,NH,RI,VT",0.905665487,0.600724217
8526,9/28/2020,RI,1.185779826,70,"Region 01 CT,MA,ME,NH,RI,VT",1.000408614,0.480015313
8527,9/29/2020,RI,1.195266804,68.5,"Region 01 CT,MA,ME,NH,RI,VT",1.060817888,0.35930641
8528,9/30/2020,RI,1.203514112,65.5,"Region 01 CT,MA,ME,NH,RI,VT",1.11333344,0.117888602
8529,10/1/2020,RI,1.218831781,66.5,"Region 01 CT,MA,ME,NH,RI,VT",1.210870217,0.198361205
8530,10/2/2020,RI,1.232854719,58.5,"Region 01 CT,MA,ME,NH,RI,VT",1.300162667,-0.445419615
8531,10/3/2020,RI,1.238897379,56.5,"Region 01 CT,MA,ME,NH,RI,VT",1.338639904,-0.60636482
8532,10/4/2020,RI,1.25065028,55.5,"Region 01 CT,MA,ME,NH,RI,VT",1.413477667,-0.686837423
8533,10/5/2020,RI,1.259117245,58,"Region 01 CT,MA,ME,NH,RI,VT",1.467391907,-0.485655916
8534,10/6/2020,RI,1.265371123,57,"Region 01 CT,MA,ME,NH,RI,VT",1.507214096,-0.566128519
8535,10/7/2020,RI,1.264471197,64,"Region 01 CT,MA,ME,NH,RI,VT",1.501483728,-0.002820301
8536,10/8/2020,RI,1.274713516,55,"Region 01 CT,MA,ME,NH,RI,VT",1.566702711,-0.727073724
8537,10/9/2020,RI,1.280896394,53,"Region 01 CT,MA,ME,NH,RI,VT",1.6060728,-0.888018929
8538,10/10/2020,RI,1.284689488,64.5,"Region 01 CT,MA,ME,NH,RI,VT",1.630225702,0.037416
8539,10/11/2020,RI,1.283660042,57.5,"Region 01 CT,MA,ME,NH,RI,VT",1.623670603,-0.525892218
8540,10/12/2020,RI,1.291479521,52.5,"Region 01 CT,MA,ME,NH,RI,VT",1.673461911,-0.92825523
8541,10/13/2020,RI,1.287381581,57,"Region 01 CT,MA,ME,NH,RI,VT",1.647367872,-0.566128519
8542,10/14/2020,RI,1.287293449,59.5,"Region 01 CT,MA,ME,NH,RI,VT",1.646806682,-0.364947013
8543,10/15/2020,RI,1.286526282,59,"Region 01 CT,MA,ME,NH,RI,VT",1.64192167,-0.405183314
8544,10/16/2020,RI,1.282761663,60.5,"Region 01 CT,MA,ME,NH,RI,VT",1.617950085,-0.28447441
8545,10/17/2020,RI,1.286931504,49.5,"Region 01 CT,MA,ME,NH,RI,VT",1.644501962,-1.169673038
8546,10/18/2020,RI,1.28871993,48.5,"Region 01 CT,MA,ME,NH,RI,VT",1.655889942,-1.25014564
8547,10/19/2020,RI,1.291049553,52.5,"Region 01 CT,MA,ME,NH,RI,VT",1.670724047,-0.92825523
8548,10/20/2020,RI,1.285513416,55.5,"Region 01 CT,MA,ME,NH,RI,VT",1.635472146,-0.686837423
8549,10/21/2020,RI,1.284637215,65.5,"Region 01 CT,MA,ME,NH,RI,VT",1.629892849,0.117888602
8550,10/22/2020,RI,1.283712803,68.5,"Region 01 CT,MA,ME,NH,RI,VT",1.624006564,0.35930641
8551,10/23/2020,RI,1.279166544,61,"Region 01 CT,MA,ME,NH,RI,VT",1.595057808,-0.244238109
8552,10/24/2020,RI,1.278741489,57.5,"Region 01 CT,MA,ME,NH,RI,VT",1.592351228,-0.525892218
8553,10/25/2020,RI,1.286569531,48,"Region 01 CT,MA,ME,NH,RI,VT",1.642197063,-1.290381941
8554,10/26/2020,RI,1.288893388,51.5,"Region 01 CT,MA,ME,NH,RI,VT",1.656994453,-1.008727833
8555,10/27/2020,RI,1.286297486,55,"Region 01 CT,MA,ME,NH,RI,VT",1.640464789,-0.727073724
8556,10/28/2020,RI,1.281800547,48.5,"Region 01 CT,MA,ME,NH,RI,VT",1.611830084,-1.25014564
8557,10/29/2020,RI,1.279432435,47,"Region 01 CT,MA,ME,NH,RI,VT",1.596750896,-1.370854544
8558,10/30/2020,RI,1.27995476,36,"Region 01 CT,MA,ME,NH,RI,VT",1.600076852,-2.256053171
8559,10/31/2020,RI,1.269344343,35.5,"Region 01 CT,MA,ME,NH,RI,VT",1.532513969,-2.296289473
8560,4/1/2020,SC,1.009408783,56.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.042423584,-2.440020397
8561,4/2/2020,SC,0.989622794,55.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.202893746,-2.567191456
8562,4/3/2020,SC,0.975857426,60,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.31453491,-1.994921694
8563,4/4/2020,SC,0.960097596,62.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.442351744,-1.676994048
8564,4/5/2020,SC,0.944717052,65,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.567092457,-1.359066403
8565,4/6/2020,SC,0.934877963,67.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.646890349,-1.041138757
8566,4/7/2020,SC,0.920961631,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.759755874,0.039815238
8567,4/8/2020,SC,0.913701242,76.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.818639754,0.103400767
8568,4/9/2020,SC,0.904578179,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.892630465,0.294157354
8569,4/10/2020,SC,0.896179211,58.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.960748554,-2.185678281
8570,4/11/2020,SC,0.889696859,55.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.013322326,-2.567191456
8571,4/12/2020,SC,0.880157408,66,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.090690066,-1.231895344
8572,4/13/2020,SC,0.874400173,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.137382927,-0.468868995
8573,4/14/2020,SC,0.872830408,69,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.15011418,-0.85038217
8574,4/15/2020,SC,0.870328785,60,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.170403075,-1.994921694
8575,4/16/2020,SC,0.871238204,57.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.163027421,-2.312849339
8576,4/17/2020,SC,0.871313801,60,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.162414307,-1.994921694
8577,4/18/2020,SC,0.872733826,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.150897489,-0.659625582
8578,4/19/2020,SC,0.873035649,67.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.148449616,-1.041138757
8579,4/20/2020,SC,0.87836599,64,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.10521899,-1.486237461
8580,4/21/2020,SC,0.883954851,66,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.059891692,-1.231895344
8581,4/22/2020,SC,0.886557545,61.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.038783082,-1.804165106
8582,4/23/2020,SC,0.890849724,68,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.003972254,-0.977553228
8583,4/24/2020,SC,0.902383954,71.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.910426272,-0.532454524
8584,4/25/2020,SC,0.911200175,68.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.83892414,-0.913967699
8585,4/26/2020,SC,0.920455975,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.763856893,-0.723211111
8586,4/27/2020,SC,0.933178493,63.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.660673548,-1.54982299
8587,4/28/2020,SC,0.944181079,64,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.571439355,-1.486237461
8588,4/29/2020,SC,0.960072565,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.442554752,-0.659625582
8589,4/30/2020,SC,0.973062417,66.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.337203251,-1.168309815
8590,5/1/2020,SC,0.990606644,64.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.194914435,-1.422651932
8591,5/2/2020,SC,1.005070715,65,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.077606586,-1.359066403
8592,5/3/2020,SC,1.024062663,73.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.076423671,-0.278112408
8593,5/4/2020,SC,1.041226772,79,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.215629619,0.421328413
8594,5/5/2020,SC,1.062115381,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.385042352,0.357742883
8595,5/6/2020,SC,1.07742486,68,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.509206707,-0.977553228
8596,5/7/2020,SC,1.096451655,59,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.663519584,-2.122092752
8597,5/8/2020,SC,1.118477804,60.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.842158099,-1.931336165
8598,5/9/2020,SC,1.140268717,62,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.018888781,-1.740579577
8599,5/10/2020,SC,1.16112049,60,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.188002763,-1.994921694
8600,5/11/2020,SC,1.178321375,65,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.327506975,-1.359066403
8601,5/12/2020,SC,1.198442772,61,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.490697394,-1.867750635
8602,5/13/2020,SC,1.218102461,64.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.650143226,-1.422651932
8603,5/14/2020,SC,1.23675778,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.801443323,-1.104724286
8604,5/15/2020,SC,1.256613037,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.962475269,-0.723211111
8605,5/16/2020,SC,1.273571501,73.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",2.100013375,-0.278112408
8606,5/17/2020,SC,1.286665711,76.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",2.206211251,0.103400767
8607,5/18/2020,SC,1.300311275,77.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",2.316880769,0.230571825
8608,5/19/2020,SC,1.310128459,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",2.396501005,0.039815238
8609,5/20/2020,SC,1.322980939,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",2.500738379,-0.468868995
8610,5/21/2020,SC,1.323757811,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",2.507039038,0.166986296
8611,5/22/2020,SC,1.333018334,74.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",2.58214459,-0.150941349
8612,5/23/2020,SC,1.333911562,79,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",2.589388931,0.421328413
8613,5/24/2020,SC,1.330631294,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",2.562784997,0.612085
8614,5/25/2020,SC,1.324873802,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",2.516090052,0.039815238
8615,5/26/2020,SC,1.320065059,73.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",2.477089739,-0.278112408
8616,5/27/2020,SC,1.315665976,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",2.441411888,0.166986296
8617,5/28/2020,SC,1.298332872,80,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",2.300835342,0.548499471
8618,5/29/2020,SC,1.286067111,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",2.20135643,0.675670529
