ds,y
4/4/2014,51
4/5/2014,63
4/6/2014,42
4/7/2014,57
4/8/2014,45
4/9/2014,62
4/10/2014,57
4/11/2014,41
4/12/2014,70
4/13/2014,52
4/14/2014,71
4/15/2014,60
4/16/2014,59
4/17/2014,57
4/18/2014,55
4/19/2014,49
4/20/2014,49
4/21/2014,57
4/22/2014,49
4/23/2014,67
4/24/2014,54
4/25/2014,49
4/26/2014,79
4/27/2014,53
4/28/2014,61
4/29/2014,44
4/30/2014,43
5/1/2014,36
5/2/2014,41
5/3/2014,47
5/4/2014,58
5/5/2014,44
5/6/2014,57
5/7/2014,55
5/8/2014,46
5/9/2014,53
5/10/2014,42
5/11/2014,51
5/12/2014,50
5/13/2014,51
5/14/2014,53
5/15/2014,47
5/16/2014,58
5/17/2014,49
5/18/2014,51
5/19/2014,49
5/20/2014,38
5/21/2014,27
5/22/2014,47
5/23/2014,51
5/24/2014,83
5/25/2014,59
5/26/2014,67
5/27/2014,50
5/28/2014,34
5/29/2014,43
5/30/2014,39
5/31/2014,46
6/1/2014,50
6/2/2014,43
6/3/2014,42
6/4/2014,51
6/5/2014,39
6/6/2014,42
6/7/2014,46
6/8/2014,57
6/9/2014,39
6/10/2014,49
6/11/2014,50
6/12/2014,44
6/13/2014,60
6/14/2014,39
6/15/2014,42
6/16/2014,39
6/17/2014,44
6/18/2014,51
6/19/2014,52
6/20/2014,42
6/21/2014,51
6/22/2014,55
6/23/2014,55
6/24/2014,60
6/25/2014,50
6/26/2014,39
6/27/2014,40
6/28/2014,49
6/29/2014,60
6/30/2014,50
7/1/2014,45
7/2/2014,38
7/3/2014,59
7/4/2014,39
7/5/2014,53
7/6/2014,61
7/7/2014,51
7/8/2014,45
7/9/2014,40
7/10/2014,41
7/11/2014,51
7/12/2014,54
7/13/2014,38
7/14/2014,63
7/15/2014,46
7/16/2014,54
7/17/2014,45
7/18/2014,60
7/19/2014,57
7/20/2014,53
7/21/2014,46
7/22/2014,66
7/23/2014,44
7/24/2014,43
7/25/2014,45
7/26/2014,51
7/27/2014,55
7/28/2014,50
7/29/2014,39
7/30/2014,60
7/31/2014,38
8/1/2014,50
8/2/2014,38
8/3/2014,59
8/4/2014,55
8/5/2014,45
8/6/2014,55
8/7/2014,56
8/8/2014,46
8/9/2014,53
8/10/2014,47
8/11/2014,43
8/12/2014,48
8/13/2014,46
8/14/2014,46
8/15/2014,42
8/16/2014,49
8/17/2014,35
8/18/2014,40
8/19/2014,34
8/20/2014,44
8/21/2014,32
8/22/2014,39
8/23/2014,36
8/24/2014,48
8/25/2014,38
8/26/2014,40
8/27/2014,29
8/28/2014,46
8/29/2014,40
8/30/2014,57
8/31/2014,63
9/1/2014,50
9/2/2014,52
9/3/2014,40
9/4/2014,31
9/5/2014,39
9/6/2014,31
9/7/2014,34
9/8/2014,35
9/9/2014,45
9/10/2014,38
9/11/2014,38
9/12/2014,34
9/13/2014,37
9/14/2014,37
9/15/2014,39
9/16/2014,44
9/17/2014,37
9/18/2014,31
9/19/2014,45
9/20/2014,42
9/21/2014,48
9/22/2014,40
9/23/2014,42
9/24/2014,52
9/25/2014,36
9/26/2014,40
9/27/2014,56
9/28/2014,41
9/29/2014,35
9/30/2014,38
10/1/2014,33
10/2/2014,25
10/3/2014,42
10/4/2014,50
10/5/2014,41
10/6/2014,50
10/7/2014,53
10/8/2014,44
10/9/2014,40
10/10/2014,44
10/11/2014,46
10/12/2014,53
10/13/2014,52
10/14/2014,51
10/15/2014,40
10/16/2014,49
10/17/2014,39
10/18/2014,39
10/19/2014,47
10/20/2014,52
10/21/2014,53
10/22/2014,36
10/23/2014,53
10/24/2014,38
10/25/2014,48
10/26/2014,42
10/27/2014,47
10/28/2014,46
10/29/2014,50
10/30/2014,41
10/31/2014,38
11/1/2014,43
11/2/2014,56
11/3/2014,53
11/4/2014,40
11/5/2014,52
11/6/2014,42
11/7/2014,34
11/8/2014,44
11/9/2014,41
11/10/2014,63
11/11/2014,33
11/12/2014,38
11/13/2014,51
11/14/2014,33
11/15/2014,44
11/16/2014,46
11/17/2014,52
11/18/2014,38
11/19/2014,42
11/20/2014,31
11/21/2014,48
11/22/2014,54
11/23/2014,61
11/24/2014,59
11/25/2014,40
11/26/2014,39
11/27/2014,56
11/28/2014,54
11/29/2014,52
11/30/2014,48
12/1/2014,38
12/2/2014,45
12/3/2014,39
12/4/2014,48
12/5/2014,46
12/6/2014,64
12/7/2014,40
12/8/2014,61
12/9/2014,27
12/10/2014,57
12/11/2014,43
12/12/2014,45
12/13/2014,42
12/14/2014,66
12/15/2014,61
12/16/2014,47
12/17/2014,52
12/18/2014,61
12/19/2014,61
12/20/2014,70
12/21/2014,66
12/22/2014,80
12/23/2014,67
12/24/2014,68
12/25/2014,81
12/26/2014,65
12/27/2014,84
12/28/2014,78
12/29/2014,60
12/30/2014,73
12/31/2014,69
1/1/2015,75
1/2/2015,74
1/3/2015,50
1/4/2015,51
1/5/2015,43
1/6/2015,53
1/7/2015,37
1/8/2015,45
1/9/2015,35
1/10/2015,25
1/11/2015,36
1/12/2015,43
1/13/2015,38
1/14/2015,37
1/15/2015,34
1/16/2015,33
1/17/2015,63
1/18/2015,54
1/19/2015,38
1/20/2015,50
1/21/2015,43
1/22/2015,46
1/23/2015,39
1/24/2015,43
1/25/2015,53
1/26/2015,62
1/27/2015,40
1/28/2015,34
1/29/2015,35
1/30/2015,38
1/31/2015,50
2/1/2015,48
2/2/2015,63
2/3/2015,34
2/4/2015,34
2/5/2015,36
2/6/2015,51
2/7/2015,61
2/8/2015,53
2/9/2015,56
2/10/2015,47
2/11/2015,43
2/12/2015,44
2/13/2015,33
2/14/2015,57
2/15/2015,61
2/16/2015,52
2/17/2015,52
2/18/2015,48
2/19/2015,31
2/20/2015,36
2/21/2015,43
2/22/2015,46
2/23/2015,52
2/24/2015,52
2/25/2015,22
2/26/2015,37
2/27/2015,47
2/28/2015,44
3/1/2015,63
3/2/2015,47
3/3/2015,50
3/4/2015,37
3/5/2015,37
3/6/2015,63
3/7/2015,69
3/8/2015,72
3/9/2015,64
3/10/2015,50
3/11/2015,52
3/12/2015,46
3/13/2015,64
3/14/2015,47
3/15/2015,67
3/16/2015,62
3/17/2015,69
3/18/2015,52
3/19/2015,53
3/20/2015,57
3/21/2015,53
3/22/2015,71
3/23/2015,45
3/24/2015,55
3/25/2015,54
3/26/2015,52
3/27/2015,48
3/28/2015,61
3/29/2015,56
3/30/2015,64
3/31/2015,55
4/1/2015,57
4/2/2015,61
4/3/2015,49
4/4/2015,68
4/5/2015,68
4/6/2015,65
4/7/2015,64
4/8/2015,83
4/9/2015,56
4/10/2015,67
4/11/2015,65
4/12/2015,48
4/13/2015,50
4/14/2015,57
4/15/2015,45
4/16/2015,46
4/17/2015,57
4/18/2015,52
4/19/2015,62
4/20/2015,56
4/21/2015,51
4/22/2015,51
4/23/2015,47
4/24/2015,37
4/25/2015,39
4/26/2015,50
4/27/2015,53
4/28/2015,47
4/29/2015,49
4/30/2015,49
5/1/2015,40
5/2/2015,63
5/3/2015,50
5/4/2015,48
5/5/2015,37
5/6/2015,39
5/7/2015,43
5/8/2015,42
5/9/2015,49
5/10/2015,43
5/11/2015,49
5/12/2015,34
5/13/2015,52
5/14/2015,37
5/15/2015,47
5/16/2015,48
5/17/2015,45
5/18/2015,45
5/19/2015,35
5/20/2015,44
5/21/2015,42
5/22/2015,43
5/23/2015,58
5/24/2015,46
5/25/2015,46
5/26/2015,41
5/27/2015,47
5/28/2015,46
5/29/2015,40
5/30/2015,52
5/31/2015,55
6/1/2015,45
6/2/2015,26
6/3/2015,51
6/4/2015,35
6/5/2015,45
6/6/2015,44
6/7/2015,64
6/8/2015,42
6/9/2015,36
6/10/2015,50
6/11/2015,43
6/12/2015,36
6/13/2015,48
6/14/2015,54
6/15/2015,39
6/16/2015,39
6/17/2015,43
6/18/2015,46
6/19/2015,41
6/20/2015,37
6/21/2015,54
6/22/2015,63
6/23/2015,35
6/24/2015,30
6/25/2015,49
6/26/2015,43
6/27/2015,46
6/28/2015,58
6/29/2015,49
6/30/2015,49
7/1/2015,41
7/2/2015,58
7/3/2015,53
7/4/2015,50
7/5/2015,59
7/6/2015,39
7/7/2015,50
7/8/2015,48
7/9/2015,43
7/10/2015,52
7/11/2015,62
7/12/2015,56
7/13/2015,47
7/14/2015,56
7/15/2015,58
7/16/2015,58
7/17/2015,42
7/18/2015,47
7/19/2015,52
7/20/2015,39
7/21/2015,47
7/22/2015,51
7/23/2015,47
7/24/2015,43
7/25/2015,44
7/26/2015,62
7/27/2015,37
7/28/2015,38
7/29/2015,43
7/30/2015,67
7/31/2015,44
8/1/2015,53
8/2/2015,41
8/3/2015,48
8/4/2015,40
8/5/2015,54
8/6/2015,49
8/7/2015,46
8/8/2015,53
8/9/2015,51
8/10/2015,39
8/11/2015,38
8/12/2015,42
8/13/2015,45
8/14/2015,54
8/15/2015,49
8/16/2015,45
8/17/2015,35
8/18/2015,37
8/19/2015,51
8/20/2015,53
8/21/2015,39
8/22/2015,37
8/23/2015,43
8/24/2015,39
8/25/2015,34
8/26/2015,26
8/27/2015,35
8/28/2015,46
8/29/2015,44
8/30/2015,44
8/31/2015,40
9/1/2015,42
9/2/2015,47
9/3/2015,47
9/4/2015,34
9/5/2015,45
9/6/2015,74
9/7/2015,55
9/8/2015,45
9/9/2015,32
9/10/2015,37
9/11/2015,34
9/12/2015,46
9/13/2015,50
9/14/2015,34
9/15/2015,36
9/16/2015,39
9/17/2015,33
9/18/2015,40
9/19/2015,52
9/20/2015,48
9/21/2015,51
9/22/2015,31
9/23/2015,37
9/24/2015,42
9/25/2015,31
9/26/2015,43
9/27/2015,45
9/28/2015,50
9/29/2015,39
9/30/2015,40
10/1/2015,30
10/2/2015,38
10/3/2015,48
10/4/2015,55
10/5/2015,43
10/6/2015,50
10/7/2015,40
10/8/2015,39
10/9/2015,40
10/10/2015,51
10/11/2015,42
10/12/2015,48
10/13/2015,57
10/14/2015,36
10/15/2015,47
10/16/2015,44
10/17/2015,52
10/18/2015,44
10/19/2015,49
10/20/2015,46
10/21/2015,50
10/22/2015,48
10/23/2015,36
10/24/2015,50
10/25/2015,35
10/26/2015,42
10/27/2015,40
10/28/2015,35
10/29/2015,36
10/30/2015,47
10/31/2015,46
11/1/2015,48
11/2/2015,50
11/3/2015,49
11/4/2015,46
11/5/2015,52
11/6/2015,40
11/7/2015,37
11/8/2015,44
11/9/2015,58
11/10/2015,50
11/11/2015,63
11/12/2015,39
11/13/2015,53
11/14/2015,58
11/15/2015,43
11/16/2015,52
11/17/2015,46
11/18/2015,36
11/19/2015,44
11/20/2015,45
11/21/2015,59
11/22/2015,63
11/23/2015,47
11/24/2015,61
11/25/2015,40
11/26/2015,62
11/27/2015,71
11/28/2015,72
11/29/2015,60
11/30/2015,46
12/1/2015,62
12/2/2015,41
12/3/2015,45
12/4/2015,41
12/5/2015,50
12/6/2015,54
12/7/2015,65
12/8/2015,42
12/9/2015,45
12/10/2015,52
12/11/2015,49
12/12/2015,43
12/13/2015,47
12/14/2015,65
12/15/2015,61
12/16/2015,39
12/17/2015,35
12/18/2015,40
12/19/2015,36
12/20/2015,62
12/21/2015,56
12/22/2015,42
12/23/2015,53
12/24/2015,59
12/25/2015,54
12/26/2015,62
12/27/2015,78
12/28/2015,71
12/29/2015,82
12/30/2015,57
12/31/2015,59
1/1/2016,65
1/2/2016,67
1/3/2016,42
1/4/2016,41
1/5/2016,40
1/6/2016,31
1/7/2016,39
1/8/2016,34
1/9/2016,29
1/10/2016,44
1/11/2016,43
1/12/2016,30
1/13/2016,28
1/14/2016,30
1/15/2016,24
1/16/2016,48
1/17/2016,48
1/18/2016,48
1/19/2016,56
1/20/2016,40
1/21/2016,38
1/22/2016,31
1/23/2016,32
1/24/2016,54
1/25/2016,29
1/26/2016,36
1/27/2016,39
1/28/2016,36
1/29/2016,35
1/30/2016,53
1/31/2016,43
2/1/2016,50
2/2/2016,46
2/3/2016,51
2/4/2016,46
2/5/2016,44
2/6/2016,49
2/7/2016,37
2/8/2016,55
2/9/2016,42
2/10/2016,54
2/11/2016,48
2/12/2016,39
2/13/2016,59
2/14/2016,68
2/15/2016,69
2/16/2016,51
2/17/2016,62
2/18/2016,63
2/19/2016,43
2/20/2016,47
2/21/2016,48
2/22/2016,48
2/23/2016,42
2/24/2016,47
2/25/2016,43
2/26/2016,37
2/27/2016,60
2/28/2016,85
2/29/2016,50
3/1/2016,51
3/2/2016,39
3/3/2016,51
3/4/2016,50
3/5/2016,59
3/6/2016,61
3/7/2016,59
3/8/2016,67
3/9/2016,40
3/10/2016,56
3/11/2016,46
3/12/2016,62
3/13/2016,60
3/14/2016,61
3/15/2016,51
3/16/2016,60
3/17/2016,39
3/18/2016,41
3/19/2016,61
3/20/2016,66
3/21/2016,53
3/22/2016,57
3/23/2016,68
3/24/2016,59
3/25/2016,59
3/26/2016,47
3/27/2016,55
3/28/2016,65
3/29/2016,71
3/30/2016,74
3/31/2016,54
4/1/2016,51
4/2/2016,63
4/3/2016,45
4/4/2016,65
4/5/2016,64
4/6/2016,78
4/7/2016,55
4/8/2016,74
4/9/2016,48
4/10/2016,47
4/11/2016,72
4/12/2016,36
4/13/2016,44
4/14/2016,55
4/15/2016,45
4/16/2016,64
4/17/2016,52
4/18/2016,50
4/19/2016,47
4/20/2016,47
4/21/2016,46
4/22/2016,54
4/23/2016,50
4/24/2016,57
4/25/2016,58
4/26/2016,51
4/27/2016,41
4/28/2016,51
4/29/2016,40
4/30/2016,66
5/1/2016,49
5/2/2016,51
5/3/2016,32
5/4/2016,33
5/5/2016,32
5/6/2016,49
5/7/2016,52
5/8/2016,50
5/9/2016,54
5/10/2016,36
5/11/2016,53
5/12/2016,29
5/13/2016,42
5/14/2016,44
5/15/2016,62
5/16/2016,44
5/17/2016,39
5/18/2016,43
5/19/2016,46
5/20/2016,46
5/21/2016,46
5/22/2016,41
5/23/2016,47
5/24/2016,47
5/25/2016,54
5/26/2016,52
5/27/2016,42
5/28/2016,54
5/29/2016,78
5/30/2016,57
5/31/2016,47
6/1/2016,41
6/2/2016,46
6/3/2016,40
6/4/2016,36
6/5/2016,62
6/6/2016,51
6/7/2016,40
6/8/2016,33
6/9/2016,52
6/10/2016,35
6/11/2016,48
6/12/2016,54
6/13/2016,70
6/14/2016,41
6/15/2016,55
6/16/2016,58
6/17/2016,31
6/18/2016,32
6/19/2016,39
6/20/2016,46
6/21/2016,45
6/22/2016,58
6/23/2016,42
6/24/2016,60
6/25/2016,49
6/26/2016,40
6/27/2016,37
6/28/2016,46
6/29/2016,54
6/30/2016,44
7/1/2016,44
7/2/2016,47
7/3/2016,52
7/4/2016,56
7/5/2016,55
7/6/2016,42
7/7/2016,44
7/8/2016,49
7/9/2016,73
7/10/2016,65
7/11/2016,48
7/12/2016,43
7/13/2016,59
7/14/2016,47
7/15/2016,53
7/16/2016,33
7/17/2016,55
7/18/2016,67
7/19/2016,52
7/20/2016,42
7/21/2016,55
7/22/2016,54
7/23/2016,50
7/24/2016,50
7/25/2016,53
7/26/2016,38
7/27/2016,39
7/28/2016,44
7/29/2016,45
7/30/2016,55
7/31/2016,42
8/1/2016,35
8/2/2016,47
8/3/2016,55
8/4/2016,41
8/5/2016,45
8/6/2016,49
8/7/2016,44
8/8/2016,31
8/9/2016,43
8/10/2016,33
8/11/2016,37
8/12/2016,49
8/13/2016,44
8/14/2016,38
8/15/2016,45
8/16/2016,42
8/17/2016,44
8/18/2016,44
8/19/2016,42
8/20/2016,54
8/21/2016,54
8/22/2016,35
8/23/2016,58
8/24/2016,46
8/25/2016,46
8/26/2016,40
8/27/2016,52
8/28/2016,53
8/29/2016,49
8/30/2016,48
8/31/2016,34
9/1/2016,30
9/2/2016,37
9/3/2016,61
9/4/2016,61
9/5/2016,40
9/6/2016,45
9/7/2016,39
9/8/2016,33
9/9/2016,45
9/10/2016,39
9/11/2016,49
9/12/2016,46
9/13/2016,30
9/14/2016,41
9/15/2016,31
9/16/2016,42
9/17/2016,36
9/18/2016,41
9/19/2016,49
9/20/2016,46
9/21/2016,40
9/22/2016,36
9/23/2016,31
9/24/2016,37
9/25/2016,51
9/26/2016,32
9/27/2016,46
9/28/2016,23
9/29/2016,42
9/30/2016,45
10/1/2016,39
10/2/2016,44
10/3/2016,49
10/4/2016,39
10/5/2016,42
10/6/2016,24
10/7/2016,48
10/8/2016,41
10/9/2016,44
10/10/2016,46
10/11/2016,50
10/12/2016,32
10/13/2016,47
10/14/2016,39
10/15/2016,43
10/16/2016,54
10/17/2016,45
10/18/2016,44
10/19/2016,51
10/20/2016,53
10/21/2016,38
10/22/2016,36
10/23/2016,44
10/24/2016,40
10/25/2016,46
10/26/2016,42
10/27/2016,45
10/28/2016,48
10/29/2016,40
10/30/2016,50
10/31/2016,39
11/1/2016,57
11/2/2016,28
11/3/2016,32
11/4/2016,39
11/5/2016,61
11/6/2016,46
11/7/2016,46
11/8/2016,41
11/9/2016,50
11/10/2016,34
11/11/2016,49
11/12/2016,48
11/13/2016,50
11/14/2016,61
11/15/2016,37
11/16/2016,40
11/17/2016,31
11/18/2016,40
11/19/2016,45
11/20/2016,64
11/21/2016,50
11/22/2016,41
11/23/2016,46
11/24/2016,44
11/25/2016,57
11/26/2016,61
11/27/2016,46
11/28/2016,39
11/29/2016,45
11/30/2016,47
12/1/2016,40
12/2/2016,38
12/3/2016,57
12/4/2016,47
12/5/2016,45
12/6/2016,52
12/7/2016,46
12/8/2016,53
12/9/2016,44
12/10/2016,31
12/11/2016,48
12/12/2016,43
12/13/2016,50
12/14/2016,39
12/15/2016,51
12/16/2016,50
12/17/2016,62
12/18/2016,73
12/19/2016,38
12/20/2016,43
12/21/2016,42
12/22/2016,47
12/23/2016,41
12/24/2016,66
12/25/2016,59
12/26/2016,71
12/27/2016,80
12/28/2016,53
12/29/2016,75
12/30/2016,65
12/31/2016,51
1/1/2017,74
1/2/2017,57
1/3/2017,47
1/4/2017,53
1/5/2017,34
1/6/2017,50
1/7/2017,39
1/8/2017,30
1/9/2017,39
1/10/2017,39
1/11/2017,42
1/12/2017,45
1/13/2017,31
1/14/2017,45
1/15/2017,47
1/16/2017,46
1/17/2017,47
1/18/2017,37
1/19/2017,57
1/20/2017,37
1/21/2017,56
1/22/2017,33
1/23/2017,59
1/24/2017,56
1/25/2017,57
1/26/2017,46
1/27/2017,39
1/28/2017,39
1/29/2017,53
1/30/2017,40
1/31/2017,53
2/1/2017,48
2/2/2017,51
2/3/2017,59
2/4/2017,39
2/5/2017,60
2/6/2017,69
2/7/2017,44
2/8/2017,52
2/9/2017,48
2/10/2017,50
2/11/2017,56
2/12/2017,54
2/13/2017,62
2/14/2017,58
2/15/2017,39
2/16/2017,44
2/17/2017,54
2/18/2017,59
2/19/2017,75
2/20/2017,58
2/21/2017,60
2/22/2017,46
2/23/2017,47
2/24/2017,35
2/25/2017,49
2/26/2017,56
2/27/2017,73
2/28/2017,57
3/1/2017,43
3/2/2017,50
3/3/2017,44
3/4/2017,60
3/5/2017,47
3/6/2017,75
3/7/2017,50
3/8/2017,50
3/9/2017,50
3/10/2017,51
3/11/2017,64
3/12/2017,63
3/13/2017,44
3/14/2017,56
3/15/2017,43
3/16/2017,34
3/17/2017,51
3/18/2017,51
3/19/2017,62
3/20/2017,54
3/21/2017,56
3/22/2017,36
3/23/2017,57
3/24/2017,54
3/25/2017,52
3/26/2017,56
3/27/2017,56
3/28/2017,61
3/29/2017,61
3/30/2017,50
3/31/2017,47
4/1/2017,52
4/2/2017,43
4/3/2017,71
4/4/2017,54
4/5/2017,61
4/6/2017,50
4/7/2017,59
4/8/2017,67
4/9/2017,78
4/10/2017,84
4/11/2017,81
4/12/2017,73
4/13/2017,51
4/14/2017,68
4/15/2017,68
4/16/2017,58
4/17/2017,65
4/18/2017,69
4/19/2017,59
4/20/2017,69
4/21/2017,51
4/22/2017,45
4/23/2017,40
4/24/2017,46
4/25/2017,74
4/26/2017,31
4/27/2017,41
4/28/2017,43
4/29/2017,38
4/30/2017,52
5/1/2017,47
5/2/2017,52
5/3/2017,46
5/4/2017,41
5/5/2017,40
5/6/2017,55
5/7/2017,62
5/8/2017,44
5/9/2017,52
5/10/2017,55
5/11/2017,38
5/12/2017,50
5/13/2017,46
5/14/2017,49
5/15/2017,48
5/16/2017,36
5/17/2017,49
5/18/2017,41
5/19/2017,41
5/20/2017,41
5/21/2017,46
5/22/2017,44
5/23/2017,41
5/24/2017,32
5/25/2017,34
5/26/2017,35
5/27/2017,61
5/28/2017,54
5/29/2017,61
5/30/2017,40
5/31/2017,43
6/1/2017,31
6/2/2017,44
6/3/2017,47
6/4/2017,52
6/5/2017,23
6/6/2017,37
6/7/2017,45
6/8/2017,49
6/9/2017,40
6/10/2017,33
6/11/2017,42
6/12/2017,40
6/13/2017,50
6/14/2017,58
6/15/2017,36
6/16/2017,41
6/17/2017,49
6/18/2017,40
6/19/2017,50
6/20/2017,37
6/21/2017,41
6/22/2017,37
6/23/2017,42
6/24/2017,52
6/25/2017,51
6/26/2017,60
6/27/2017,53
6/28/2017,40
6/29/2017,54
6/30/2017,46
7/1/2017,67
7/2/2017,47
7/3/2017,46
7/4/2017,44
7/5/2017,66
7/6/2017,54
7/7/2017,45
7/8/2017,57
7/9/2017,66
7/10/2017,54
7/11/2017,42
7/12/2017,44
7/13/2017,36
7/14/2017,47
7/15/2017,61
7/16/2017,40
7/17/2017,45
7/18/2017,33
7/19/2017,51
7/20/2017,61
7/21/2017,48
7/22/2017,56
7/23/2017,53
7/24/2017,55
7/25/2017,33
7/26/2017,46
7/27/2017,50
7/28/2017,35
7/29/2017,41
7/30/2017,49
7/31/2017,50
8/1/2017,46
8/2/2017,46
8/3/2017,41
8/4/2017,41
8/5/2017,55
8/6/2017,46
8/7/2017,40
8/8/2017,57
8/9/2017,51
8/10/2017,49
8/11/2017,36
8/12/2017,44
8/13/2017,46
8/14/2017,38
8/15/2017,40
8/16/2017,52
8/17/2017,48
8/18/2017,54
8/19/2017,44
8/20/2017,44
8/21/2017,49
8/22/2017,42
8/23/2017,53
8/24/2017,65
8/25/2017,55
8/26/2017,51
8/27/2017,46
8/28/2017,30
8/29/2017,45
8/30/2017,42
8/31/2017,45
9/1/2017,43
9/2/2017,52
9/3/2017,48
9/4/2017,55
9/5/2017,36
9/6/2017,34
9/7/2017,32
9/8/2017,38
9/9/2017,46
9/10/2017,22
9/11/2017,45
9/12/2017,46
9/13/2017,26
9/14/2017,40
9/15/2017,33
9/16/2017,42
9/17/2017,42
9/18/2017,29
9/19/2017,42
9/20/2017,38
9/21/2017,39
9/22/2017,27
9/23/2017,34
9/24/2017,34
9/25/2017,35
9/26/2017,42
9/27/2017,49
9/28/2017,40
9/29/2017,43
9/30/2017,49
10/1/2017,32
10/2/2017,33
10/3/2017,29
10/4/2017,37
10/5/2017,30
10/6/2017,45
10/7/2017,38
10/8/2017,42
10/9/2017,44
10/10/2017,48
10/11/2017,38
10/12/2017,39
10/13/2017,29
10/14/2017,38
10/15/2017,30
10/16/2017,55
10/17/2017,51
10/18/2017,49
10/19/2017,48
10/20/2017,47
10/21/2017,45
10/22/2017,49
10/23/2017,47
10/24/2017,53
10/25/2017,37
10/26/2017,46
10/27/2017,46
10/28/2017,41
10/29/2017,37
10/30/2017,48
10/31/2017,44
11/1/2017,41
11/2/2017,54
11/3/2017,42
11/4/2017,52
11/5/2017,47
11/6/2017,54
11/7/2017,47
11/8/2017,46
11/9/2017,42
11/10/2017,54
11/11/2017,52
11/12/2017,44
11/13/2017,54
11/14/2017,45
11/15/2017,45
11/16/2017,37
11/17/2017,42
11/18/2017,49
11/19/2017,47
11/20/2017,51
11/21/2017,49
11/22/2017,43
11/23/2017,55
11/24/2017,72
11/25/2017,68
11/26/2017,63
11/27/2017,51
11/28/2017,53
11/29/2017,41
11/30/2017,49
12/1/2017,48
12/2/2017,48
12/3/2017,54
12/4/2017,66
12/5/2017,64
12/6/2017,43
12/7/2017,52
12/8/2017,52
12/9/2017,50
12/10/2017,40
12/11/2017,47
12/12/2017,43
12/13/2017,37
12/14/2017,57
12/15/2017,53
12/16/2017,69
12/17/2017,65
12/18/2017,60
12/19/2017,59
12/20/2017,56
12/21/2017,54
12/22/2017,56
12/23/2017,82
12/24/2017,61
12/25/2017,66
12/26/2017,54
12/27/2017,73
12/28/2017,74
12/29/2017,77
12/30/2017,60
12/31/2017,58
1/1/2018,63
1/2/2018,51
1/3/2018,40
1/4/2018,31
1/5/2018,48
1/6/2018,56
1/7/2018,34
1/8/2018,42
1/9/2018,43
1/10/2018,48
1/11/2018,49
1/12/2018,49
1/13/2018,33
1/14/2018,52
1/15/2018,48
1/16/2018,67
1/17/2018,43
1/18/2018,67
1/19/2018,59
1/20/2018,64
1/21/2018,59
1/22/2018,69
1/23/2018,76
1/24/2018,50
1/25/2018,63
1/26/2018,73
1/27/2018,54
1/28/2018,65
1/29/2018,68
1/30/2018,56
1/31/2018,66
2/1/2018,74
2/2/2018,70
2/3/2018,55
2/4/2018,93
2/5/2018,66
2/6/2018,63
2/7/2018,53
2/8/2018,55
2/9/2018,50
2/10/2018,81
2/11/2018,65
2/12/2018,68
2/13/2018,53
2/14/2018,37
2/15/2018,58
2/16/2018,56
2/17/2018,68
2/18/2018,75
2/19/2018,73
2/20/2018,48
2/21/2018,51
2/22/2018,41
2/23/2018,48
2/24/2018,53
2/25/2018,70
2/26/2018,51
2/27/2018,49
2/28/2018,43
3/1/2018,49
3/2/2018,49
3/3/2018,56
3/4/2018,64
3/5/2018,48
3/6/2018,43
3/7/2018,35
3/8/2018,31
3/9/2018,55
3/10/2018,57
3/11/2018,45
3/12/2018,60
3/13/2018,52
3/14/2018,50
3/15/2018,40
3/16/2018,38
3/17/2018,58
3/18/2018,59
3/19/2018,55
3/20/2018,47
3/21/2018,45
3/22/2018,49
3/23/2018,38
3/24/2018,52
3/25/2018,50
3/26/2018,53
3/27/2018,58
3/28/2018,68
3/29/2018,54
3/30/2018,63
3/31/2018,56
4/1/2018,59
4/2/2018,77
4/3/2018,64
4/4/2018,59
4/5/2018,59
4/6/2018,44
4/7/2018,53
4/8/2018,42
4/9/2018,51
4/10/2018,47
4/11/2018,39
4/12/2018,41
4/13/2018,47
4/14/2018,57
4/15/2018,56
4/16/2018,46
4/17/2018,47
4/18/2018,48
4/19/2018,52
4/20/2018,35
4/21/2018,56
4/22/2018,47
4/23/2018,63
4/24/2018,59
4/25/2018,58
4/26/2018,45
4/27/2018,41
4/28/2018,40
4/29/2018,52
4/30/2018,53
5/1/2018,41
5/2/2018,37
5/3/2018,34
5/4/2018,44
5/5/2018,43
5/6/2018,56
5/7/2018,40
5/8/2018,54
5/9/2018,57
5/10/2018,33
5/11/2018,32
5/12/2018,50
5/13/2018,59
5/14/2018,32
5/15/2018,43
5/16/2018,37
5/17/2018,44
5/18/2018,34
5/19/2018,41
5/20/2018,32
5/21/2018,48
5/22/2018,37
5/23/2018,26
5/24/2018,47
5/25/2018,40
5/26/2018,50
5/27/2018,60
5/28/2018,47
5/29/2018,39
5/30/2018,29
5/31/2018,31
6/1/2018,37
6/2/2018,40
6/3/2018,43
6/4/2018,40
6/5/2018,28
6/6/2018,47
6/7/2018,43
6/8/2018,40
6/9/2018,40
6/10/2018,45
6/11/2018,38
6/12/2018,39
6/13/2018,36
6/14/2018,34
6/15/2018,37
6/16/2018,43
6/17/2018,41
6/18/2018,53
6/19/2018,41
6/20/2018,31
6/21/2018,41
6/22/2018,51
6/23/2018,56
6/24/2018,46
6/25/2018,51
6/26/2018,43
6/27/2018,43
6/28/2018,41
6/29/2018,42
6/30/2018,46
7/1/2018,47
7/2/2018,51
7/3/2018,46
7/4/2018,37
7/5/2018,33
7/6/2018,57
